node_u,node_v,label,common_neighbors,jaccard,adamic_adar,degree_u,degree_v,preferential_attachment,h_index_sum,h_index_diff,citations_sum,citations_diff,area_jaccard
35213588300,57219639268,0,0,0.0,0.0,6,1,6,4,0,54,6,0.0
57328904500,57894035200,0,0,0.0,0.0,2,15,30,5,1,49,13,0.25
36503793400,57218656687,0,0,0.0,0.0,7,21,147,27,25,5420,5408,0.03571428571428571
41261303800,55206360800,0,0,0.0,0.0,17,16,272,18,2,688,184,0.2222222222222222
57195230065,57226022241,0,0,0.0,0.0,1,6,6,5,1,204,130,0.0
36340568700,58539952900,0,0,0.0,0.0,39,5,195,35,31,3432,3422,0.037037037037037035
55857416000,57220779834,0,0,0.0,0.0,11,3,33,14,10,356,308,0.0
58083458800,7202075544,0,0,0.0,0.0,8,90,720,73,67,20316,20238,0.06976744186046512
56124477400,56518279500,0,0,0.0,0.0,9,18,162,36,10,4483,3645,0.12
56193073000,57967209300,0,0,0.0,0.0,11,8,88,12,8,335,287,0.047619047619047616
55650033100,57203897353,0,0,0.0,0.0,5,4,20,9,1,118,24,0.0
56743306700,57223307001,0,0,0.0,0.0,6,8,48,4,0,42,6,0.058823529411764705
57208338696,57223841065,0,0,0.0,0.0,5,2,10,5,1,75,39,0.0
56180274600,57213999440,0,0,0.0,0.0,2,1,2,10,4,227,5,0.0
57212462957,6601969069,0,0,0.0,0.0,8,54,432,43,33,4687,4575,0.08247422680412371
57194195163,57226375720,0,0,0.0,0.0,2,5,10,6,2,787,767,0.0
57193931875,57219601317,0,0,0.0,0.0,39,5,195,8,4,154,92,0.043478260869565216
24469300300,57203394800,0,0,0.0,0.0,3,6,18,7,1,127,21,0.0
57188676353,58204403800,0,0,0.0,0.0,4,3,12,8,2,270,206,0.0
57203299291,57210344965,0,0,0.0,0.0,2,4,8,4,0,116,96,0.05
57209822169,57220645082,0,0,0.0,0.0,2,17,34,9,5,212,48,0.0
57215492173,58525934700,0,0,0.0,0.0,6,3,18,7,3,85,57,0.045454545454545456
36192953700,57217170008,0,0,0.0,0.0,6,9,54,10,4,196,96,0.0
36496371500,57193608475,0,0,0.0,0.0,9,4,36,11,5,215,153,0.13333333333333333
16203173100,57194569979,0,0,0.0,0.0,50,6,300,15,11,516,494,0.025
6602856381,8223664400,0,0,0.0,0.0,23,40,920,39,5,2838,56,0.1836734693877551
57211159662,57221445700,0,0,0.0,0.0,4,4,16,7,1,92,26,0.038461538461538464
15753813300,57218624821,0,0,0.0,0.0,54,7,378,18,14,829,695,0.0
57217724309,57223156545,0,0,0.0,0.0,3,3,9,11,9,2151,2139,0.041666666666666664
55348054400,57209746166,0,0,0.0,0.0,2,7,14,13,7,643,535,0.0
57213651245,57222322800,0,0,0.0,0.0,24,2,48,5,3,77,55,0.0
57200268559,59571734900,0,0,0.0,0.0,42,9,378,24,16,3619,3481,0.02702702702702703
7004254585,7103061103,0,0,0.0,0.0,7,12,84,66,20,8078,4574,0.014492753623188406
23026082700,57159190500,0,0,0.0,0.0,36,8,288,16,6,1052,376,0.06976744186046512
40262544400,57211320405,0,0,0.0,0.0,5,5,25,11,9,239,225,0.0
16639084100,58283699600,0,0,0.0,0.0,6,7,42,11,7,175,163,0.07142857142857142
56615162900,6506897113,0,0,0.0,0.0,5,5,25,18,2,683,289,0.0
35071113300,57215828952,0,0,0.0,0.0,4,5,20,7,3,127,103,0.1
57219884392,6506425835,0,0,0.0,0.0,13,3,39,9,5,174,116,0.0
55914515900,56556871700,0,0,0.0,0.0,2,9,18,6,2,58,10,0.0
57192591670,57205342050,0,0,0.0,0.0,1,10,10,8,2,224,164,0.05263157894736842
35510387000,57219674432,0,0,0.0,0.0,51,5,255,25,21,1343,1327,0.047619047619047616
57215539484,7005468526,0,0,0.0,0.0,12,32,384,38,36,4907,4893,0.0
57201857610,57899474000,0,0,0.0,0.0,4,4,16,3,1,44,36,0.0625
57224158112,57261486200,0,0,0.0,0.0,7,4,28,3,1,22,2,0.0
55440589400,57215585311,0,0,0.0,0.0,9,11,99,16,8,491,363,0.10256410256410256
36975212900,57217155322,0,0,0.0,0.0,10,5,50,13,7,613,357,0.06060606060606061
57201864122,57222100514,0,0,0.0,0.0,17,2,34,7,3,72,60,0.0
55413883100,55971944900,0,0,0.0,0.0,10,11,110,28,2,1090,400,0.11363636363636363
16307277700,36863177400,0,0,0.0,0.0,5,2,10,30,6,1689,535,0.10526315789473684
56506646900,57193005664,0,0,0.0,0.0,1,3,3,12,2,234,102,0.0
16402502400,57188683967,0,0,0.0,0.0,11,1,11,18,12,750,592,0.04878048780487805
57213619538,57571896000,0,0,0.0,0.0,5,4,20,8,4,196,168,0.1111111111111111
36871528400,6602602840,0,0,0.0,0.0,23,31,713,32,12,1799,1051,0.37254901960784315
35722833300,56016155100,0,0,0.0,0.0,3,5,15,27,13,1188,900,0.23684210526315788
56663792300,57220066805,0,0,0.0,0.0,7,7,49,6,2,88,46,0.0
57215138205,9746680000,0,0,0.0,0.0,9,4,36,6,0,85,49,0.06666666666666667
16743542100,56613137000,0,0,0.0,0.0,23,11,253,37,31,3968,3924,0.057971014492753624
57202747598,57206366893,0,0,0.0,0.0,5,21,105,17,3,492,172,0.0625
54996034100,57202782702,0,0,0.0,0.0,16,1,16,12,8,412,398,0.06451612903225806
57200272134,57932056700,0,0,0.0,0.0,12,1,12,7,3,98,82,0.07142857142857142
16022096800,57193645493,0,0,0.0,0.0,7,2,14,11,3,299,67,0.06818181818181818
35613974100,56248778900,0,0,0.0,0.0,6,4,24,10,4,268,186,0.36
57215969159,57228033000,0,0,0.0,0.0,1,2,2,7,3,101,69,0.0
56848256800,57211861736,0,0,0.0,0.0,2,8,16,7,1,64,22,0.0
56963400100,57214889617,0,0,0.0,0.0,2,10,20,5,1,74,44,0.0
57201686257,57209198882,0,0,0.0,0.0,7,3,21,12,8,302,258,0.05660377358490566
57214742058,57224075170,0,0,0.0,0.0,7,5,35,2,0,20,12,0.0
56708983100,57212061327,0,0,0.0,0.0,6,12,72,8,2,127,59,0.0
57201855029,57225207483,0,0,0.0,0.0,4,2,8,5,1,81,39,0.09090909090909091
56375804100,7004937811,0,0,0.0,0.0,5,5,25,21,9,1060,736,0.043478260869565216
54784204200,55946417900,0,0,0.0,0.0,15,3,45,17,5,502,190,0.02857142857142857
57095642900,57209242984,0,0,0.0,0.0,2,3,6,8,4,860,772,0.0
55395465100,7102602128,0,0,0.0,0.0,15,19,285,29,1,1107,37,0.1746031746031746
55931740800,57213814632,0,0,0.0,0.0,4,6,24,13,9,544,502,0.0
55481403500,57196706353,0,0,0.0,0.0,44,9,396,24,8,1193,891,0.11538461538461539
57201731908,7003702845,0,0,0.0,0.0,14,22,308,31,19,2132,1734,0.03571428571428571
56443460800,7102795216,0,0,0.0,0.0,3,43,129,31,23,2127,1929,0.03125
57221949854,58975341700,0,0,0.0,0.0,143,4,572,50,34,7500,7176,0.1
16301272000,57222422731,0,0,0.0,0.0,28,16,448,28,22,1994,1942,0.02631578947368421
36970630800,57219674433,0,0,0.0,0.0,29,5,145,13,9,306,292,0.0
57217224086,6507537895,0,0,0.0,0.0,2,5,10,20,4,553,147,0.07692307692307693
57216367360,57220613317,0,0,0.0,0.0,2,14,28,5,1,53,41,0.0
57208224279,57483730300,0,0,0.0,0.0,6,5,30,3,1,57,41,0.0
56682829100,7102535804,0,0,0.0,0.0,6,14,84,16,10,1174,1112,0.0
55348674000,57219088940,0,0,0.0,0.0,8,2,16,25,11,1380,1020,0.23529411764705882
57188759143,57215094199,0,0,0.0,0.0,5,4,20,10,6,304,228,0.05555555555555555
56389402100,57117892400,0,0,0.0,0.0,12,12,144,14,2,354,144,0.030303030303030304
56424971900,57194062850,0,0,0.0,0.0,5,16,80,8,4,232,182,0.05263157894736842
23988450600,7006415263,0,0,0.0,0.0,17,6,102,18,2,805,47,0.16666666666666666
57195331847,57226548735,0,0,0.0,0.0,6,7,42,17,5,474,256,0.046511627906976744
57201587268,57219820552,0,0,0.0,0.0,1,4,4,4,0,31,7,0.0
16402531900,25032280000,0,0,0.0,0.0,2,8,16,28,2,2078,116,0.03333333333333333
57190605704,7006668715,0,0,0.0,0.0,3,18,54,71,53,13459,12073,0.09090909090909091
57209532118,57221100629,0,0,0.0,0.0,5,4,20,6,2,101,37,0.0
57118110300,57224322868,0,0,0.0,0.0,2,4,8,13,5,449,35,0.21739130434782608
57696015900,7202074304,0,0,0.0,0.0,4,17,68,19,15,1481,1445,0.0
35367031900,57207455147,0,0,0.0,0.0,14,8,112,22,14,1245,1083,0.0
57201196907,57205099849,0,0,0.0,0.0,17,11,187,7,3,75,41,0.0
13104130100,56158073100,0,0,0.0,0.0,37,2,74,24,16,1486,1352,0.0784313725490196
36944857500,7101662648,0,0,0.0,0.0,18,5,90,27,1,3291,1981,0.016666666666666666
57195476384,9239516400,0,0,0.0,0.0,2,12,24,24,12,940,762,0.17391304347826086
57323175600,57348930400,0,0,0.0,0.0,5,5,25,3,1,45,41,0.0
26537436900,7005233332,0,0,0.0,0.0,3,5,15,31,19,2098,1894,0.03333333333333333
15058927200,55989994000,0,0,0.0,0.0,3,24,72,20,2,690,72,0.05714285714285714
35585451000,57202120096,0,0,0.0,0.0,104,11,1144,36,32,4127,3501,0.06796116504854369
53264886900,57192803905,0,0,0.0,0.0,19,3,57,22,8,906,468,0.037037037037037035
57219188269,7103109872,0,0,0.0,0.0,11,4,44,8,4,181,115,0.05
55492136100,57203394800,0,0,0.0,0.0,9,6,54,71,65,12996,12848,0.10909090909090909
57188683331,57224412495,0,0,0.0,0.0,1,1,1,17,7,1048,862,0.06818181818181818
56368061500,57210908574,0,0,0.0,0.0,4,6,24,6,2,63,21,0.0
57195197945,7102064670,0,0,0.0,0.0,3,2,6,10,2,225,141,0.0
57209644316,7102525318,0,0,0.0,0.0,15,1,15,10,2,145,27,0.034482758620689655
23990618900,57196419156,0,0,0.0,0.0,9,4,36,17,9,985,515,0.0
24073819900,57220613317,0,0,0.0,0.0,13,14,182,7,1,101,7,0.0625
57270614000,6504284862,0,0,0.0,0.0,4,58,232,21,13,802,718,0.05
57193213089,57218402398,0,0,0.0,0.0,3,3,9,8,2,401,341,0.0
57221582068,57892996200,0,0,0.0,0.0,12,9,108,6,2,119,59,0.07692307692307693
13406948400,57199421006,0,0,0.0,0.0,28,8,224,20,16,1808,1668,0.0
57192665843,57212136924,0,0,0.0,0.0,4,8,32,13,7,846,756,0.0
16307277700,36437322100,0,0,0.0,0.0,5,2,10,20,4,816,338,0.09090909090909091
35602313000,36562239400,0,0,0.0,0.0,37,17,629,21,9,729,495,0.05084745762711865
57204485962,57207844316,0,0,0.0,0.0,4,1,4,7,3,190,164,0.0
24474341000,58118595500,0,0,0.0,0.0,2,6,12,12,0,316,50,0.0
57198770918,59091724000,0,0,0.0,0.0,3,5,15,7,1,154,60,0.0
57185295400,57211061716,0,0,0.0,0.0,33,16,528,16,8,468,414,0.0
57208320368,6508140932,0,0,0.0,0.0,3,9,27,18,6,459,241,0.0
57190987523,57211536403,0,0,0.0,0.0,9,4,36,11,3,284,164,0.038461538461538464
35462639300,7005008150,0,0,0.0,0.0,19,5,95,30,18,1973,1627,0.047619047619047616
15032600400,57197775231,0,0,0.0,0.0,3,8,24,7,5,182,140,0.0
56009911300,57193110663,0,0,0.0,0.0,3,36,108,24,4,794,270,0.0967741935483871
57209860294,7102961338,0,0,0.0,0.0,19,19,361,27,9,1329,785,0.022222222222222223
56940459700,57190170514,0,0,0.0,0.0,5,10,50,10,4,269,35,0.0
23472984600,6701670128,0,0,0.0,0.0,19,76,1444,63,43,10451,9647,0.11940298507462686
57200284842,57501189900,0,0,0.0,0.0,6,10,60,8,4,148,128,0.0
57144620500,57210122175,0,0,0.0,0.0,4,15,60,13,7,230,152,0.05
35937375900,57208356523,0,0,0.0,0.0,9,6,54,15,3,358,244,0.09090909090909091
57203722976,57220056200,0,0,0.0,0.0,6,14,84,7,1,181,57,0.0
53866828200,56548901900,0,0,0.0,0.0,13,5,65,33,9,2426,1326,0.0392156862745098
57205760368,57214174403,0,0,0.0,0.0,65,1,65,13,9,3349,2237,0.07692307692307693
40361194400,57189089750,0,0,0.0,0.0,5,7,35,10,4,389,241,0.0
57193681931,57226805942,0,0,0.0,0.0,3,5,15,5,1,235,119,0.0
55695423500,57201974603,0,0,0.0,0.0,7,1,7,8,6,115,109,0.11764705882352941
15848917900,57201114641,0,0,0.0,0.0,18,4,72,19,11,735,689,0.02857142857142857
55867037900,59158527300,0,0,0.0,0.0,3,9,27,7,3,254,80,0.0
57194420411,57207470126,0,0,0.0,0.0,16,5,80,12,8,245,229,0.0
57221918587,7006668715,0,0,0.0,0.0,14,18,252,64,60,12776,12756,0.0
57203317480,57886360900,0,0,0.0,0.0,6,13,78,4,0,60,46,0.0
57214331393,57403967600,0,0,0.0,0.0,11,8,88,5,1,82,38,0.0
57204724009,58204167700,0,0,0.0,0.0,4,6,24,3,3,30,30,0.0625
21734175700,55655408300,0,0,0.0,0.0,3,9,27,28,6,1241,795,0.14814814814814814
57205120373,57263403000,0,0,0.0,0.0,2,3,6,8,0,157,41,0.0
57198402640,7006750502,0,0,0.0,0.0,9,8,72,25,19,1437,1247,0.09090909090909091
56692922100,6506597961,0,0,0.0,0.0,12,6,72,26,20,1512,1434,0.043478260869565216
57189758876,57191889253,0,0,0.0,0.0,17,1,17,12,6,252,210,0.0
57222141841,57223906737,0,0,0.0,0.0,4,5,20,2,2,21,21,0.0
56487791700,57039962300,0,0,0.0,0.0,9,5,45,23,5,700,422,0.058823529411764705
57215150045,57949458500,0,0,0.0,0.0,6,3,18,6,6,163,163,0.0
35229105100,36704152400,0,0,0.0,0.0,6,91,546,26,10,1417,1071,0.056338028169014086
57196317229,57202057353,0,0,0.0,0.0,3,15,45,9,5,426,366,0.0
57213689998,57217546552,0,0,0.0,0.0,2,6,12,10,6,289,263,0.03225806451612903
24469300300,58189908500,0,0,0.0,0.0,3,5,15,7,1,199,93,0.0
57217133930,57219360449,0,0,0.0,0.0,18,7,126,8,6,305,299,0.09090909090909091
56192840600,57203007630,0,0,0.0,0.0,3,5,15,8,2,138,52,0.0
36607683100,57195577632,0,0,0.0,0.0,4,11,44,12,2,197,51,0.05263157894736842
57215331391,57217782102,0,0,0.0,0.0,7,1,7,5,1,102,56,0.0
57203926887,57209331536,0,0,0.0,0.0,3,11,33,10,0,248,114,0.0
26032064700,57627052700,0,0,0.0,0.0,5,6,30,5,3,81,61,0.0
57916916000,6603728170,0,0,0.0,0.0,3,9,27,17,11,870,744,0.0425531914893617
57208423429,57211214455,0,0,0.0,0.0,13,46,598,12,6,254,224,0.05714285714285714
23987645200,57193088524,0,0,0.0,0.0,1,5,5,5,1,53,19,0.0
57216857778,57749939300,0,0,0.0,0.0,4,1,4,4,2,124,120,0.09090909090909091
57203511535,57441757800,0,0,0.0,0.0,2,7,14,11,7,349,303,0.06451612903225806
57191293214,57225223054,0,0,0.0,0.0,5,29,145,28,12,1910,1368,0.07142857142857142
55882155100,57208281260,0,0,0.0,0.0,9,7,63,9,1,232,136,0.0
36052877300,57220163060,0,0,0.0,0.0,1,5,5,10,2,130,54,0.0
57213768741,6603256601,0,0,0.0,0.0,4,5,20,14,6,410,314,0.047619047619047616
57213999440,8343086500,0,0,0.0,0.0,1,6,6,14,8,448,226,0.0
57215043417,57221919439,0,0,0.0,0.0,5,9,45,5,1,57,27,0.0
57198899761,7202074304,0,0,0.0,0.0,9,17,153,19,15,1481,1445,0.01818181818181818
57223261084,8718772800,0,0,0.0,0.0,2,14,28,24,18,1446,1382,0.09090909090909091
57205616187,57215319242,0,0,0.0,0.0,1,3,3,4,2,32,24,0.07142857142857142
57196088987,57203717609,0,0,0.0,0.0,7,3,21,8,6,258,252,0.0
58638569600,59259306200,0,0,0.0,0.0,14,21,294,12,8,385,357,0.0
57202910914,60347122100,0,0,0.0,0.0,7,1,7,3,3,38,38,0.0
57188951648,57219728368,0,0,0.0,0.0,27,2,54,9,5,129,77,0.07692307692307693
24073407400,57204103404,0,0,0.0,0.0,4,2,8,9,3,166,122,0.0
57224157586,57396505200,0,0,0.0,0.0,9,3,27,9,5,144,130,0.0
57144620500,57218851150,0,0,0.0,0.0,4,2,8,6,0,66,12,0.125
57217678160,57534636400,0,0,0.0,0.0,2,2,4,8,4,147,99,0.1
58044242000,58199638600,0,0,0.0,0.0,8,2,16,11,5,201,157,0.16666666666666666
56764612600,57212350721,0,0,0.0,0.0,46,5,230,12,8,783,707,0.0
55653726100,57200642904,0,0,0.0,0.0,2,2,4,10,8,220,212,0.1111111111111111
56331374700,57207457530,0,0,0.0,0.0,38,15,570,28,10,1575,1005,0.05
37080514000,57211536403,0,0,0.0,0.0,11,4,44,13,5,241,121,0.04
57192870873,6602227807,0,0,0.0,0.0,7,16,112,37,1,3960,1654,0.07142857142857142
57224179464,57846301200,0,0,0.0,0.0,5,8,40,4,0,25,13,0.2
36461041400,6506185708,0,0,0.0,0.0,6,5,30,32,12,2017,1491,0.11458333333333333
24825046000,55424695500,0,0,0.0,0.0,6,35,210,24,18,939,907,0.03125
56844997500,7005798822,0,0,0.0,0.0,11,21,231,55,41,10331,9879,0.22641509433962265
14822544000,7402838973,0,0,0.0,0.0,2,9,18,28,20,1669,1609,0.0
57204485962,57412654200,0,0,0.0,0.0,4,11,44,7,3,192,162,0.14285714285714285
35976473700,57219023773,0,0,0.0,0.0,18,4,72,22,18,990,942,0.025
56180862400,57214181552,0,0,0.0,0.0,2,6,12,6,0,268,128,0.0
57215536833,60206937600,0,0,0.0,0.0,12,2,24,4,2,29,15,0.0
57188985666,57214180726,0,0,0.0,0.0,4,5,20,14,8,252,204,0.038461538461538464
57198353727,57723092100,0,0,0.0,0.0,6,3,18,10,6,306,272,0.0
57190864083,57223841065,0,0,0.0,0.0,4,2,8,8,4,245,209,0.0
56708983100,57222125145,0,0,0.0,0.0,6,11,66,7,1,109,41,0.0
57211715117,57214916687,0,0,0.0,0.0,25,2,50,13,13,330,330,0.0
55081840800,57203806277,0,0,0.0,0.0,10,23,230,16,6,426,312,0.04
57203792010,57749939300,0,0,0.0,0.0,14,1,14,8,6,108,104,0.0
35480634700,57188985666,0,0,0.0,0.0,60,4,240,32,10,1929,1473,0.1076923076923077
57202668445,58629743700,0,0,0.0,0.0,6,1,6,9,1,866,632,0.037037037037037035
20235434500,57201360330,0,0,0.0,0.0,15,3,45,8,4,157,129,0.05
57193629087,57202833589,0,0,0.0,0.0,10,11,110,8,0,113,17,0.07407407407407407
55538971700,55856892800,0,0,0.0,0.0,7,11,77,23,11,1562,1354,0.0
57016539100,57193087446,0,0,0.0,0.0,4,7,28,5,3,200,182,0.07142857142857142
35510536300,56185997600,0,0,0.0,0.0,36,6,216,37,13,2886,2142,0.11538461538461539
57197857623,6602727748,0,0,0.0,0.0,10,2,20,13,7,234,194,0.037037037037037035
56019245400,57197708155,0,2,0.2,0.47740674375197767,6,6,36,7,3,479,65,0.08333333333333333
56506646900,57200580344,0,0,0.0,0.0,1,7,7,9,5,230,106,0.0
36085044800,57201127458,0,4,0.08333333333333333,1.0419376387353334,14,38,532,16,4,346,200,0.2222222222222222
56844997500,57203241618,0,0,0.0,0.0,11,6,66,17,3,453,1,0.0
56577650300,6507578882,0,0,0.0,0.0,9,13,117,10,0,254,94,0.0
35612006900,59157726400,0,0,0.0,0.0,1,27,27,30,6,2354,1562,0.12
37059628800,57208056106,0,0,0.0,0.0,12,8,96,14,6,629,483,0.05714285714285714
50960925600,57212350721,0,0,0.0,0.0,24,5,120,12,8,404,328,0.0
26022779800,56404041200,0,0,0.0,0.0,14,5,70,19,1,796,94,0.10869565217391304
37113578200,57209222127,0,0,0.0,0.0,7,4,28,7,5,131,105,0.06666666666666667
26432556200,35577636800,0,0,0.0,0.0,5,11,55,21,15,1412,1222,0.0
55982391800,56541553400,0,0,0.0,0.0,7,6,42,10,0,207,37,0.045454545454545456
57217780021,57554621700,0,0,0.0,0.0,5,10,50,7,1,80,32,0.058823529411764705
57212602955,57217170008,0,0,0.0,0.0,10,9,90,6,0,74,26,0.0
57211136874,57823268500,0,0,0.0,0.0,11,6,66,14,2,310,88,0.058823529411764705
16402531900,57205613427,0,0,0.0,0.0,2,3,6,21,9,1150,812,0.0
57214861754,57218564883,0,0,0.0,0.0,9,2,18,5,1,62,4,0.0
37080314200,55266705500,0,0,0.0,0.0,11,5,55,25,7,945,557,0.09090909090909091
7006055192,8362522400,0,0,0.0,0.0,3,3,9,17,1,632,148,0.0
56090125500,59166000600,0,0,0.0,0.0,7,3,21,12,2,141,49,0.0
56369188000,7006940836,0,0,0.0,0.0,3,38,114,34,26,3219,3113,0.0
57202787420,58175035500,0,0,0.0,0.0,4,5,20,5,1,51,11,0.0
57200410908,57728765800,0,0,0.0,0.0,7,6,42,9,1,143,91,0.0
37075661400,57207008514,0,0,0.0,0.0,9,3,27,13,3,223,35,0.0
16426192300,57202581227,0,0,0.0,0.0,5,16,80,12,2,243,101,0.0
57899998700,58157133500,0,0,0.0,0.0,8,3,24,5,1,40,10,0.14285714285714285
56491360900,57190064502,0,0,0.0,0.0,17,27,459,15,1,412,92,0.041666666666666664
55820895700,57760698500,0,0,0.0,0.0,5,13,65,10,4,202,80,0.06896551724137931
57189267051,57190171149,0,0,0.0,0.0,30,9,270,28,16,1437,1277,0.018518518518518517
55260008800,57218527208,0,0,0.0,0.0,6,6,36,14,10,679,637,0.025
49862227900,57197039745,0,0,0.0,0.0,13,3,39,18,14,593,487,0.06666666666666667
55861249700,57200291145,0,0,0.0,0.0,6,1,6,11,5,303,185,0.0625
57192918558,57215432245,0,0,0.0,0.0,7,9,63,11,3,123,49,0.03571428571428571
57338424600,57750849600,0,0,0.0,0.0,10,5,50,7,5,101,89,0.14285714285714285
55885881500,56414241800,0,0,0.0,0.0,18,21,378,20,4,746,290,0.03571428571428571
36192953700,55984805800,0,0,0.0,0.0,6,5,30,15,1,436,144,0.0
23567383600,57199972142,0,0,0.0,0.0,36,15,540,50,18,5550,4274,0.03076923076923077
57193163824,58184966900,0,0,0.0,0.0,27,5,135,10,8,367,361,0.08333333333333333
16836131500,57204534992,0,0,0.0,0.0,46,15,690,29,3,1007,39,0.09259259259259259
57219472222,57225024461,0,0,0.0,0.0,2,13,26,10,2,128,32,0.043478260869565216
57216743972,57813436700,0,0,0.0,0.0,1,1,1,6,2,43,21,0.06666666666666667
57190404366,57200960868,0,0,0.0,0.0,3,12,36,16,8,714,560,0.14893617021276595
35603951700,57199645056,0,0,0.0,0.0,12,4,48,11,1,302,144,0.047619047619047616
57193114096,6508089504,0,0,0.0,0.0,8,7,56,47,41,8407,8347,0.02564102564102564
36881021500,55932927000,0,0,0.0,0.0,14,9,126,26,16,1799,1393,0.0625
55624616000,6507278254,0,0,0.0,0.0,11,2,22,32,20,2652,2320,0.046511627906976744
7101626401,9846419000,0,0,0.0,0.0,13,11,143,61,19,7031,3745,0.09302325581395349
24376383400,55882063100,0,0,0.0,0.0,12,76,912,24,8,1969,1267,0.06896551724137931
35365153000,57223156545,0,0,0.0,0.0,2,3,6,6,4,59,47,0.0
56328172700,57695986000,0,0,0.0,0.0,6,10,60,6,2,66,40,0.0
57220051365,57935083000,0,0,0.0,0.0,6,7,42,12,8,310,268,0.0
56576608900,57388485800,0,0,0.0,0.0,15,1,15,16,12,530,488,0.045454545454545456
57205305981,8944481500,0,0,0.0,0.0,6,13,78,28,22,2182,2028,0.06818181818181818
15020462500,57205307761,0,0,0.0,0.0,8,2,16,17,11,1279,1221,0.02564102564102564
57203059518,57204832128,0,0,0.0,0.0,13,10,130,5,1,147,83,0.0
25635426900,55351753800,0,0,0.0,0.0,6,14,84,22,8,839,443,0.07692307692307693
56878687500,56901169400,0,0,0.0,0.0,7,2,14,14,6,391,309,0.0
57190736386,57211427050,0,0,0.0,0.0,1,47,47,15,1,448,112,0.024390243902439025
57216371644,7004211122,0,0,0.0,0.0,5,11,55,28,22,2552,2480,0.02
22985592800,57188714069,0,0,0.0,0.0,7,27,189,15,1,323,69,0.0
16048011600,35880914800,0,0,0.0,0.0,3,20,60,29,7,1244,374,0.06451612903225806
57206241884,57210885575,0,0,0.0,0.0,4,9,36,5,1,97,9,0.0
